,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
750,751,600895,张江高科,12.46,0.08,0.01,76911.0,96212783.0,2.33,12.69,12.4,12.65,12.45,1.21,0.5,19.63,1.66,19296671793.0,19296671793.0,-0.16,0.08,0.16,9.88
751,752,688567,孚能科技,25.09,0.08,0.02,67933.0,170257339.0,2.55,25.44,24.8,25.19,25.07,0.84,0.84,-82.46,2.44,30551499897.0,20376727509.0,0.0,0.08,-1.14,-7.18
752,753,600153,建发股份,12.6,0.08,0.01,133853.0,168521064.0,1.11,12.65,12.51,12.59,12.59,0.46,0.47,7.94,0.87,37865154978.0,35839012633.0,0.24,0.08,-5.41,-7.69
753,754,600783,鲁信创投,13.3,0.08,0.01,39930.0,53515391.0,1.81,13.54,13.3,13.41,13.29,0.86,0.54,177.15,2.39,9899978610.0,9899978610.0,0.0,-0.15,0.15,7.17
754,755,603237,五芳斋,53.71,0.07,0.04,28418.0,154569716.0,4.38,55.78,53.43,54.17,53.67,0.84,11.28,17.77,3.06,5410906530.0,1352726633.0,0.04,0.06,37.37,13.91
755,756,600444,国机通用,13.63,0.07,0.01,15194.0,20771328.0,2.13,13.81,13.52,13.6,13.62,0.86,1.04,45.86,3.06,1995730933.0,1995730933.0,-0.15,-0.15,-2.01,6.9
756,757,603970,中农立华,27.53,0.07,0.02,7345.0,20267874.0,1.82,27.8,27.3,27.6,27.51,0.57,0.38,23.41,4.13,5285762643.0,5285762643.0,0.0,-0.07,-10.47,-6.04
757,758,603266,天龙股份,13.98,0.07,0.01,19320.0,27134625.0,2.43,14.22,13.88,14.0,13.97,0.96,0.97,21.62,2.16,2780436765.0,2780436765.0,0.07,0.07,-4.25,12.74
758,759,601958,金钼股份,14.15,0.07,0.01,438878.0,628376730.0,2.9,14.53,14.12,14.35,14.14,1.05,1.36,32.85,3.46,45656452260.0,45656452260.0,-0.07,0.0,43.22,22.51
759,760,600148,长春一东,14.61,0.07,0.01,11811.0,17320750.0,1.92,14.79,14.51,14.6,14.6,0.74,0.83,-281.74,4.3,2067555335.0,2067555335.0,0.0,-0.27,4.28,7.58
760,761,605318,法狮龙,14.76,0.07,0.01,9356.0,13929248.0,2.58,15.1,14.72,14.77,14.75,0.98,2.39,89.78,2.39,1906566204.0,578166204.0,0.07,-0.07,-6.4,7.35
761,762,688190,云路股份,90.06,0.07,0.06,2495.0,22513734.0,2.49,91.37,89.13,89.67,90.0,0.62,0.45,53.58,5.56,10807200000.0,4963746960.0,-0.31,-0.28,-0.69,2.48
762,763,605580,恒盛能源,15.16,0.07,0.01,34573.0,52985487.0,3.37,15.59,15.08,15.19,15.15,0.51,6.76,23.81,3.6,3032000000.0,774827600.0,-0.07,-0.26,21.67,25.6
763,764,605388,均瑶健康,15.26,0.07,0.01,21982.0,33724186.0,1.84,15.48,15.2,15.44,15.25,0.61,1.56,62.37,3.41,6561800000.0,2149497399.0,0.07,-0.07,9.94,1.46
764,765,603013,亚普股份,15.29,0.07,0.01,16878.0,25983643.0,1.96,15.5,15.2,15.35,15.28,0.75,0.33,14.99,2.12,7838177927.0,7818273925.0,-0.07,-0.2,1.26,6.7
765,766,605011,杭州热电,15.74,0.06,0.01,7764.0,12291369.0,2.35,16.07,15.7,15.7,15.73,0.69,0.64,28.57,3.17,6297574000.0,1906114000.0,-0.06,0.06,3.55,3.42
766,767,603836,海程邦达,16.56,0.06,0.01,12936.0,21528391.0,1.51,16.8,16.55,16.64,16.55,0.84,1.51,10.22,1.54,3398695525.0,1419671793.0,0.0,0.0,2.86,3.76
767,768,688659,元琛科技,17.21,0.06,0.01,33933.0,58658815.0,2.85,17.56,17.07,17.19,17.2,0.64,3.93,130.0,4.23,2753600000.0,1487441025.0,0.0,0.06,-28.59,0.47
768,769,688382,益方生物-U,17.44,0.06,0.01,29218.0,50997606.0,2.98,17.79,17.27,17.3,17.43,0.73,2.78,-19.53,4.35,10028000000.0,1832042247.0,0.11,0.06,5.51,31.33
769,770,603768,常青股份,17.45,0.06,0.01,14094.0,24735938.0,2.01,17.76,17.41,17.44,17.44,0.55,0.69,35.43,1.91,3559800000.0,3559800000.0,0.0,0.06,-5.32,17.04
770,771,603662,柯力传感,18.59,0.05,0.01,42898.0,80939180.0,3.44,19.19,18.55,18.67,18.58,0.75,1.53,20.09,2.37,5260938248.0,5220627246.0,-0.59,-0.11,15.39,13.15
771,772,603585,苏利股份,19.31,0.05,0.01,9215.0,17955299.0,2.9,19.76,19.2,19.4,19.3,1.16,0.51,9.83,1.44,3475837037.0,3475837037.0,0.0,-0.05,0.68,8.91
772,773,688733,壹石通,40.52,0.05,0.02,20691.0,84011986.0,1.7,40.91,40.22,40.5,40.5,0.75,1.65,51.98,3.6,8094890699.0,5069900651.0,-0.07,-0.22,-7.72,7.57
773,774,688175,高凌信息,40.88,0.05,0.02,16293.0,66095909.0,4.63,41.67,39.78,41.0,40.86,1.5,8.73,68.05,2.11,3798012774.0,762975163.0,0.07,0.2,2.2,16.43
774,775,603151,邦基科技,21.2,0.05,0.01,13687.0,29255995.0,2.45,21.61,21.09,21.17,21.19,0.38,3.26,30.81,2.98,3561600000.0,890400000.0,0.0,0.09,-16.21,0.76
775,776,688359,三孚新科,66.7,0.04,0.03,7444.0,49846547.0,3.01,68.21,66.2,66.54,66.67,0.53,1.52,-129.98,13.31,6190260250.0,3264983743.0,0.04,0.01,-29.05,-1.17
776,777,600685,中船防务,22.75,0.04,0.01,54975.0,124977264.0,1.85,22.95,22.53,22.7,22.74,0.55,0.67,1015.6,2.15,32157270100.0,18687650368.0,-0.04,-0.09,-10.64,9.59
777,778,605060,联德股份,25.91,0.04,0.01,18650.0,47826235.0,2.55,25.97,25.31,25.72,25.9,1.11,2.29,25.99,3.11,6250942960.0,2114256000.0,0.04,0.23,-11.33,0.39
778,779,688739,成大生物,33.1,0.03,0.01,16718.0,55538643.0,1.48,33.4,32.91,33.01,33.09,0.87,0.95,17.55,1.45,13784495000.0,5829110851.0,0.0,0.06,-2.85,8.81
779,780,605123,派克新材,133.05,0.03,0.04,5621.0,74715767.0,2.2,134.33,131.4,133.0,133.01,0.7,1.36,34.45,4.33,16121787181.0,5514922500.0,0.0,-0.19,-8.66,0.11
780,781,688553,汇宇制药-W,17.38,0.0,0.0,14717.0,25675201.0,1.15,17.55,17.35,17.4,17.38,0.84,0.51,23.46,1.99,7362168000.0,5026771673.0,-0.06,0.0,-11.96,11.48
781,782,688538,和辉光电-U,2.65,0.0,0.0,202552.0,53810793.0,0.75,2.67,2.65,2.65,2.65,0.65,0.36,-22.93,2.33,36807527940.0,15101308126.0,-0.38,-0.38,-1.49,-1.12
782,783,688522,纳睿雷达,,,,,,,,,,46.68,,0.0,51.36,9.91,5414880000.0,,,,0.0,0.0
783,784,688502,茂莱光学,,,,,,,,,,,,0.0,,,,,,,,
784,785,688501,青达环保,28.08,0.0,0.0,14550.0,40891628.0,3.38,28.49,27.54,27.81,28.08,0.64,2.36,157.46,3.53,2658333600.0,1731838212.0,-0.07,-0.04,-15.19,8.63
785,786,688486,龙迅股份,,,,,,,,,,64.76,,0.0,67.53,15.15,4485203903.0,963155728.0,,,0.0,0.0
786,787,688360,德马科技,27.75,0.0,0.0,,,0.0,,,,27.75,,0.0,25.73,2.42,2377525622.0,1171039538.0,0.0,0.0,2.59,12.85
787,788,605188,国光连锁,8.55,0.0,0.0,35883.0,30901795.0,2.46,8.74,8.53,8.55,8.55,0.7,5.94,156.23,3.83,4237209000.0,516248983.0,0.0,0.0,-4.26,-16.18
788,789,605162,新中港,9.0,0.0,0.0,12402.0,11234025.0,1.78,9.15,8.99,9.03,9.0,0.83,1.22,28.63,3.29,3604059000.0,912869550.0,0.0,-0.11,-1.96,4.9
789,790,605158,华达新材,7.03,0.0,0.0,31399.0,22127879.0,1.56,7.11,7.0,7.02,7.03,1.08,2.18,14.71,1.67,3595282600.0,1014520390.0,0.0,0.0,-2.23,9.84
790,791,605006,山东玻纤,9.12,0.0,0.0,22218.0,20365681.0,1.1,9.21,9.11,9.15,9.12,0.5,0.78,9.32,2.07,5472051300.0,2586103607.0,0.0,-0.22,2.59,11.9
791,792,603996,退市中新,,,,,,,,,,0.39,,0.0,,,,,,,0.0,0.0
792,793,603967,中创物流,10.3,0.0,0.0,26973.0,27927642.0,2.04,10.47,10.26,10.3,10.3,0.82,0.78,13.81,1.66,3570667113.0,3570667113.0,0.1,0.1,0.98,3.21
793,794,603903,中持股份,9.75,0.0,0.0,20589.0,20194638.0,1.85,9.9,9.72,9.8,9.75,1.08,1.02,25.49,1.54,2489364930.0,1972461582.0,-0.1,-0.1,1.77,7.85
794,795,603779,威龙股份,7.69,0.0,0.0,83222.0,64573666.0,3.51,7.93,7.66,7.77,7.69,0.56,2.5,493.55,3.68,2558840994.0,2558840994.0,0.0,0.0,15.81,16.52
795,796,603766,隆鑫通用,5.32,0.0,0.0,127843.0,68393692.0,2.07,5.41,5.3,5.3,5.32,0.88,0.62,10.32,1.35,10924842642.0,10924842642.0,0.0,0.19,-6.99,9.47
796,797,603725,天安新材,7.69,0.0,0.0,20228.0,15642615.0,2.47,7.84,7.65,7.68,7.69,0.81,0.99,64.35,2.25,1597751300.0,1579156880.0,0.39,0.26,-0.39,11.29
797,798,603656,泰禾智能,13.02,0.0,0.0,31302.0,40725314.0,2.92,13.23,12.85,13.1,13.02,0.67,2.06,80.52,2.03,1991149902.0,1979633712.0,0.39,1.01,4.08,14.92
798,799,603488,展鹏科技,7.37,0.0,0.0,19630.0,14534539.0,2.44,7.51,7.33,7.36,7.37,1.08,0.67,37.03,2.23,2151969543.0,2151969543.0,0.0,0.14,3.95,12.35
799,800,603429,集友股份,11.1,0.0,0.0,38543.0,43173882.0,1.62,11.28,11.1,11.15,11.1,0.69,0.73,37.69,4.23,5821788662.0,5821788662.0,-0.18,-0.18,-6.01,2.02
800,801,603366,日出东方,6.62,0.0,0.0,95718.0,63497669.0,1.96,6.7,6.57,6.63,6.62,0.56,1.19,291.35,1.52,5434156395.0,5336645218.0,-0.15,-0.15,-3.92,9.6
801,802,603351,威尔药业,25.14,0.0,0.0,12109.0,30536435.0,3.1,25.63,24.85,25.16,25.14,1.72,0.91,32.52,2.33,3405927780.0,3333348098.0,0.24,-0.16,4.4,16.23
802,803,603291,联合水务,,,,,,,,,,,,0.0,,,,,,,,
803,804,603220,中贝通信,12.09,0.0,0.0,35483.0,42900612.0,2.32,12.27,11.99,12.14,12.09,0.96,1.06,45.48,2.36,4066696084.0,4035907001.0,0.0,0.42,6.9,18.07
804,805,603218,日月股份,23.29,0.0,0.0,47060.0,110061754.0,1.72,23.61,23.21,23.35,23.29,0.64,0.49,105.19,2.54,23885758200.0,22535243043.0,0.04,-0.09,15.76,14.73
805,806,603183,建研院,4.69,0.0,0.0,73234.0,34651702.0,1.71,4.77,4.69,4.69,4.69,0.97,1.49,266.99,1.69,2348964696.0,2305289962.0,-0.21,-0.21,-6.01,1.96
806,807,603166,福达股份,6.9,0.0,0.0,38402.0,26676308.0,2.32,7.02,6.86,6.9,6.9,0.82,0.59,68.68,1.89,4458839692.0,4458839692.0,-0.14,0.0,3.92,11.65
807,808,603162,海通发展,,,,,,,,,,,,0.0,,,,,,,,
808,809,603157,退市拉夏,,,,,,,,,,0.59,,0.0,,,,,,,0.0,0.0
809,810,603130,云中马,27.03,0.0,0.0,26219.0,71170281.0,2.15,27.49,26.91,27.05,27.03,0.89,7.49,33.76,3.08,3784200000.0,946050000.0,0.07,-0.04,37.07,-1.53
810,811,603117,ST万林,3.14,0.0,0.0,14275.0,4480010.0,1.27,3.16,3.12,3.12,3.14,0.75,0.23,-35.01,1.03,1988073736.0,1988073736.0,0.0,0.32,20.31,12.95
811,812,603111,康尼机电,4.64,0.0,0.0,40443.0,18825900.0,2.16,4.71,4.61,4.69,4.64,0.58,0.48,20.46,1.31,4608798246.0,3878962280.0,0.0,0.22,3.34,12.08
812,813,603099,长白山,9.32,0.0,0.0,22785.0,21388966.0,2.36,9.49,9.27,9.31,9.32,0.62,0.85,-72.92,2.64,2485364400.0,2485364400.0,0.0,0.0,-10.98,-14.18
813,814,603086,先达股份,13.11,0.0,0.0,63898.0,84138428.0,2.44,13.34,13.02,13.16,13.11,0.46,2.07,9.4,1.92,4072135906.0,4054971245.0,0.08,0.0,-9.96,0.15
814,815,603073,彩蝶实业,,,,,,,,,,19.85,,0.0,15.73,2.39,1726950000.0,,,,0.0,0.0
815,816,603067,振华股份,14.71,0.0,0.0,43014.0,63643168.0,3.26,14.98,14.5,14.68,14.71,0.59,0.86,17.66,3.1,7487627802.0,7396013922.0,-0.07,-0.07,-7.25,14.65
816,817,603065,宿迁联盛,,,,,,,,,,12.85,,0.0,19.67,2.97,4845318300.0,,,,0.0,0.0
817,818,603061,金海通,,,,,,,,,,58.58,,0.0,17.13,4.52,2636100000.0,,,,0.0,0.0
818,819,603012,创力集团,5.9,0.0,0.0,67175.0,39855521.0,1.36,5.97,5.89,5.91,5.9,0.84,1.06,11.65,1.23,3844204000.0,3755704000.0,0.0,0.0,-1.34,9.67
819,820,601969,海南矿业,7.69,0.0,0.0,110030.0,85034084.0,2.08,7.81,7.65,7.65,7.69,0.66,0.54,19.63,2.47,15645279846.0,15546886296.0,0.0,0.0,6.51,3.78
820,821,601933,永辉超市,3.46,0.0,0.0,320096.0,111384870.0,2.02,3.51,3.44,3.44,3.46,0.78,0.35,-26.56,3.29,31399627996.0,31399627996.0,-0.29,-0.29,7.12,-5.21
821,822,601890,亚星锚链,10.94,0.0,0.0,394426.0,433416086.0,3.02,11.15,10.82,10.93,10.94,0.54,4.11,81.75,3.28,10495836000.0,10495836000.0,0.09,0.09,14.8,23.9
822,823,601880,辽港股份,1.62,0.0,0.0,407418.0,66090950.0,1.23,1.63,1.61,1.62,1.62,0.96,0.22,25.92,1.01,38859046622.0,30501926704.0,0.0,0.0,-1.22,0.0
823,824,601866,中远海发,2.51,0.0,0.0,313247.0,78855847.0,1.2,2.53,2.5,2.51,2.51,0.91,0.38,6.87,1.17,34068982764.0,20662297618.0,0.4,0.0,-3.09,3.72
824,825,601857,中国石油,5.15,0.0,0.0,817739.0,422054818.0,0.97,5.19,5.14,5.15,5.15,1.0,0.05,5.88,0.7,942558035763.0,833898700763.0,0.0,0.19,2.18,3.62
825,826,601827,三峰环境,7.09,0.0,0.0,34467.0,24563535.0,1.41,7.18,7.08,7.11,7.09,0.75,0.43,10.38,1.28,11898920120.0,5670163690.0,0.0,-0.14,3.05,10.26
826,827,601777,力帆科技,4.19,0.0,0.0,98062.0,41301376.0,2.63,4.28,4.17,4.22,4.19,0.85,0.22,94.34,1.82,19154681370.0,18855000000.0,0.0,0.0,-4.99,8.55
827,828,601727,上海电气,4.12,0.0,0.0,239601.0,99062981.0,1.46,4.16,4.1,4.12,4.12,0.99,0.19,-33.99,1.13,64188813459.0,52139947619.0,0.0,0.0,1.23,4.57
828,829,601628,中国人寿,34.42,0.0,0.0,133701.0,466044267.0,3.69,35.28,34.01,34.01,34.42,0.96,0.06,23.45,2.15,972871146100.0,716745902600.0,0.03,-0.09,6.86,-7.27
829,830,601608,中信重工,3.72,0.0,0.0,107846.0,40216727.0,1.61,3.76,3.7,3.71,3.72,0.64,0.25,62.69,2.11,16142639770.0,16142639770.0,-0.27,0.27,1.64,6.59
830,831,601598,中国外运,3.86,0.0,0.0,155953.0,60273464.0,1.04,3.89,3.85,3.86,3.86,0.71,0.3,5.96,0.82,28155677138.0,20287839138.0,-0.26,0.26,3.76,0.52
831,832,601588,北辰实业,2.05,0.0,0.0,110443.0,22733704.0,1.46,2.07,2.04,2.05,2.05,0.75,0.42,-6.57,0.51,6902391000.0,5453000000.0,-0.49,-0.49,-1.91,0.49
832,833,601558,退市锐电,,,,,,,,,,0.25,,0.0,,,,,,,0.0,0.0
833,834,601518,吉林高速,2.86,0.0,0.0,84874.0,24408826.0,2.1,2.91,2.85,2.85,2.86,1.15,0.63,9.1,0.88,3862130046.0,3862130046.0,0.35,0.35,1.06,-1.72
834,835,601398,工商银行,4.28,0.0,0.0,1786395.0,766064990.0,0.47,4.3,4.28,4.28,4.28,1.1,0.07,4.3,0.5,1525418780341.0,1153940269667.0,0.0,-0.23,2.64,-1.38
835,836,601328,交通银行,4.85,0.0,0.0,643033.0,312593746.0,0.62,4.88,4.85,4.86,4.85,1.21,0.16,3.98,0.44,360174224228.0,190366690473.0,0.0,-0.21,5.43,2.32
836,837,601299,中国北车,,,,,,,,,,29.98,,0.0,,,,,,,0.0,0.0
837,838,601279,英利汽车,5.46,0.0,0.0,33300.0,18282698.0,2.56,5.58,5.44,5.5,5.46,1.05,1.7,-688.65,2.25,8158622237.0,1067103410.0,0.0,0.0,-3.02,8.76
838,839,601268,*ST二重,,,,,,,,,,2.35,,0.0,,,,,,,0.0,0.0
839,840,601212,白银有色,2.7,0.0,0.0,274242.0,74391152.0,1.48,2.73,2.69,2.71,2.7,0.95,0.37,-54.24,1.33,19992891180.0,19992891180.0,-0.37,-0.37,1.5,3.85
840,841,601169,北京银行,4.25,0.0,0.0,368028.0,156714685.0,0.71,4.27,4.24,4.25,4.25,0.9,0.17,3.48,0.39,89857683156.0,89857683156.0,0.0,0.0,1.67,-1.39
841,842,601137,博威合金,16.71,0.0,0.0,155608.0,262439382.0,3.11,17.2,16.68,16.79,16.71,0.71,2.1,23.5,2.24,13201651482.0,12376247581.0,-0.06,0.0,5.89,12.83
842,843,601121,宝地矿业,,,,,,,,,,,,0.0,,,,,,,,
843,844,601006,大秦铁路,6.65,0.0,0.0,209774.0,139937231.0,0.75,6.69,6.64,6.65,6.65,0.95,0.14,6.86,0.79,98865190282.0,98865190282.0,0.0,0.0,2.15,-0.45
844,845,601005,重庆钢铁,1.63,0.0,0.0,212600.0,34707007.0,1.23,1.64,1.62,1.63,1.63,0.58,0.25,-40.19,0.66,14537321695.0,13660174359.0,0.0,-0.61,0.62,3.16
845,846,600991,广汽长丰,,,,,,,,,,17.82,,0.0,,,,,,,0.0,0.0
846,847,600978,*ST宜生,,,,,,,,,,0.52,,0.0,,,,,,,0.0,0.0
847,848,600961,株冶集团,7.9,0.0,0.0,63325.0,50422265.0,2.66,8.06,7.85,7.92,7.9,0.7,1.2,43.28,-3.34,4166917521.0,4166917521.0,-0.25,-0.25,7.19,11.27
848,849,600925,苏能股份,,,,,,,,,,,,0.0,,,,,,,,
849,850,600899,*ST信联,,,,,,,,,,1.13,,0.0,,,,,,,0.0,0.0
850,851,600897,厦门空港,16.87,0.0,0.0,9799.0,16580935.0,1.36,17.04,16.81,16.81,16.87,0.64,0.33,154.77,1.32,5024054700.0,5024054700.0,0.06,0.0,9.05,0.72
851,852,600896,退市海医,,,,,,,,,,1.12,,0.0,,,,,,,0.0,0.0
852,853,600891,退市秋林,,,,,,,,,,0.38,,0.0,,,,,,,0.0,0.0
853,854,600890,退市中房,,,,,,,,,,0.36,,0.0,,,,,,,0.0,0.0
854,855,600878,*ST北科,,,,,,,,,,2.64,,0.0,,,,,,,0.0,0.0
855,856,600870,退市厦华,,,,,,,,,,0.6,,0.0,,,,,,,0.0,0.0
856,857,600860,京城股份,15.4,0.0,0.0,48912.0,75627353.0,2.47,15.59,15.21,15.4,15.4,0.42,1.52,302.27,7.83,8350896215.0,4958800000.0,-0.19,-0.13,-5.81,11.35
857,858,600856,退市中天,,,,,,,,,,0.27,,0.0,,,,,,,0.0,0.0
858,859,600852,*ST中川,,,,,,,,,,0.72,,0.0,,,,,,,0.0,0.0
859,860,600849,上药转换,,,,,,,,,,14.73,,0.0,,,,,,,0.0,0.0
860,861,600842,中西药业,,,,,,,,,,13.96,,0.0,,,,,,,0.0,0.0
861,862,600840,新湖创业,,,,,,,,,,23.8,,0.0,,,,,,,0.0,0.0
862,863,600835,上海机电,12.02,0.0,0.0,30325.0,36661723.0,1.25,12.17,12.02,12.07,12.02,0.77,0.38,12.03,0.96,12293326482.0,9694181686.0,0.0,-0.08,-0.25,7.13
863,864,600832,东方明珠,,,,,,,,,,23.18,,0.0,,,,,,,0.0,0.0
864,865,600815,厦工股份,2.96,0.0,0.0,127244.0,37750100.0,3.72,3.01,2.9,2.95,2.96,0.65,0.72,-60.7,4.41,5251319661.0,5251319661.0,0.34,0.0,6.09,11.28
865,866,600813,ST鞍一工,,,,,,,,,,3.83,,0.0,,,,,,,0.0,0.0
866,867,600811,东方集团,2.47,0.0,0.0,290870.0,71983530.0,1.21,2.49,2.46,2.47,2.47,0.81,0.79,-74.87,0.47,9038102315.0,9038102315.0,0.0,0.0,-7.49,1.23
867,868,600806,退市昆机,,,,,,,,,,1.47,,0.0,,,,,,,0.0,0.0
868,869,600799,*ST龙科,,,,,,,,,,0.54,,0.0,,,,,,,0.0,0.0
869,870,600788,*ST达曼,,,,,,,,,,0.91,,0.0,,,,,,,0.0,0.0
870,871,600786,东方锅炉,,,,,,,,,,82.2,,0.0,,,,,,,0.0,0.0
871,872,600772,S*ST龙昌,,,,,,,,,,1.3,,0.0,,,,,,,0.0,0.0
872,873,600767,*ST运盛,5.67,0.0,0.0,22552.0,12842071.0,3.35,5.76,5.57,5.62,5.67,0.55,0.66,961.1,7.92,1933527732.0,1932960732.0,-0.35,-0.53,17.63,21.41
873,874,600762,S*ST金荔,,,,,,,,,,0.77,,0.0,,,,,,,0.0,0.0
874,875,600752,*ST哈慈,,,,,,,,,,0.84,,0.0,,,,,,,0.0,0.0
875,876,600749,西藏旅游,11.8,0.0,0.0,31991.0,37948838.0,2.12,11.98,11.73,11.8,11.8,0.68,1.41,-125.15,2.66,2678193101.0,2678193101.0,-0.34,-0.25,-2.72,-9.16
876,877,600748,上实发展,3.59,0.0,0.0,83955.0,30343114.0,2.23,3.65,3.57,3.58,3.59,0.7,0.46,-44.11,0.68,6621980782.0,6621980782.0,-0.28,0.0,7.81,4.36
877,878,600747,退市大控,,,,,,,,,,0.26,,0.0,,,,,,,0.0,0.0
878,879,600741,华域汽车,18.11,0.0,0.0,101194.0,184129476.0,1.77,18.34,18.02,18.02,18.11,0.97,0.32,8.78,1.13,57095831350.0,57095831350.0,0.0,0.06,0.72,4.5
879,880,600739,辽宁成大,13.2,0.0,0.0,76735.0,101725743.0,1.36,13.34,13.16,13.2,13.2,1.26,0.5,12.78,0.7,20192169571.0,20192169571.0,-0.15,-0.15,-1.42,4.85
880,881,600723,首商股份,,,,,,,,,,8.93,,0.0,,,,,,,0.0,0.0
881,882,600712,南宁百货,4.04,0.0,0.0,72143.0,29307737.0,1.98,4.1,4.02,4.04,4.04,0.79,1.34,-105.42,2.53,2200407654.0,2176139419.0,0.0,-0.25,-1.22,-20.32
882,883,600710,苏美达,6.22,0.0,0.0,77115.0,48162569.0,1.77,6.3,6.19,6.23,6.22,0.86,0.59,9.02,1.31,8127981479.0,8127981479.0,0.0,-0.16,0.81,5.78
883,884,600709,ST生态,,,,,,,,,,3.02,,0.0,,,,,,,0.0,0.0
884,885,600701,退市工新,,,,,,,,,,0.45,,0.0,,,,,,,0.0,0.0
885,886,600700,*ST数码,,,,,,,,,,0.64,,0.0,,,,,,,0.0,0.0
886,887,600695,退市绿庭,,,,,,,,,,0.51,,0.0,,,,,,,0.0,0.0
887,888,600687,退市刚泰,,,,,,,,,,0.3,,0.0,,,,,,,0.0,0.0
888,889,600680,*ST上普,,,,,,,,,,7.69,,0.0,,,,,,,0.0,0.0
889,890,600678,四川金顶,6.06,0.0,0.0,68406.0,41757674.0,2.15,6.18,6.05,6.07,6.06,0.79,1.96,182.75,8.21,2114879400.0,2114879400.0,-0.16,-0.33,7.07,3.24
890,891,600677,*ST航通,,,,,,,,,,3.01,,0.0,,,,,,,0.0,0.0
891,892,600672,*ST华圣,,,,,,,,,,0.7,,0.0,,,,,,,0.0,0.0
892,893,600670,*ST斯达,,,,,,,,,,2.87,,0.0,,,,,,,0.0,0.0
893,894,600669,*ST鞍成,,,,,,,,,,2.19,,0.0,,,,,,,0.0,0.0
894,895,600666,*ST瑞德,,,,,,,,,,2.84,,0.0,-4.86,-4.11,3485606522.0,2509328383.0,,,14.06,18.83
895,896,600665,天地源,3.82,0.0,0.0,76457.0,29343455.0,1.83,3.88,3.81,3.82,3.82,0.76,0.88,36.52,0.8,3300948030.0,3300948030.0,0.0,0.26,-3.78,3.52
896,897,600659,*ST花雕,,,,,,,,,,1.41,,0.0,,,,,,,0.0,0.0
897,898,600657,信达地产,5.29,0.0,0.0,154347.0,82002618.0,1.7,5.36,5.27,5.29,5.29,0.65,0.54,25.23,0.63,15086437768.0,15086437768.0,0.0,0.0,7.09,2.92
898,899,600656,退市博元,,,,,,,,,,4.49,,0.0,,,,,,,0.0,0.0
899,900,600653,申华控股,1.94,0.0,0.0,146473.0,28463835.0,1.55,1.96,1.93,1.94,1.94,0.84,0.75,-89.54,3.3,3775977815.0,3775977815.0,0.0,-0.51,-5.37,2.65
900,901,600652,退市游久,,,,,,,,,,1.19,,0.0,,,,,,,0.0,0.0
901,902,600649,城投控股,3.98,0.0,0.0,71345.0,28498612.0,0.75,4.01,3.98,3.98,3.98,0.72,0.28,24.72,0.5,10067711023.0,10067711023.0,0.0,-0.25,2.84,0.0
902,903,600646,ST国嘉,,,,,,,,,,5.82,,0.0,,,,,,,0.0,0.0
903,904,600634,退市富控,,,,,,,,,,0.28,,0.0,,,,,,,0.0,0.0
904,905,600632,华联商厦,,,,,,,,,,9.53,,0.0,,,,,,,0.0,0.0
905,906,600631,百联股份,,,,,,,,,,15.68,,0.0,,,,,,,0.0,0.0
906,907,600627,上电股份,,,,,,,,,,28.73,,0.0,,,,,,,0.0,0.0
907,908,600625,PT水仙,,,,,,,,,,4.8,,0.0,,,,,,,0.0,0.0
908,909,600614,退市鹏起,,,,,,,,,,0.26,,0.0,,,,,,,0.0,0.0
909,910,600607,上实医药,,,,,,,,,,23.52,,0.0,,,,,,,0.0,0.0
910,911,600592,龙溪股份,7.91,0.0,0.0,22333.0,17704415.0,1.77,8.01,7.87,7.92,7.91,0.72,0.56,-70.06,1.43,3160468747.0,3160468747.0,-0.25,0.0,7.04,13.81
911,912,600591,*ST上航,,,,,,,,,,7.27,,0.0,,,,,,,0.0,0.0
912,913,600590,泰豪科技,6.54,0.0,0.0,76175.0,50053871.0,1.53,6.62,6.52,6.57,6.54,0.89,0.9,16.06,1.39,5577768165.0,5516944680.0,-0.15,-0.15,-0.91,12.56
913,914,600581,八一钢铁,4.31,0.0,0.0,153879.0,66656652.0,1.39,4.37,4.31,4.33,4.31,0.71,1.0,-8.21,1.82,6696830030.0,6606789820.0,0.0,-0.23,4.11,8.84
914,915,600575,淮河能源,2.41,0.0,0.0,236228.0,56859915.0,0.83,2.42,2.4,2.41,2.41,0.77,0.61,11.09,0.89,9365889167.0,9365889167.0,0.0,0.0,-7.31,0.0
915,916,600555,退市海创,,,,,,,,,,0.26,,0.0,,,,,,,0.0,0.0
916,917,600553,太行水泥,,,,,,,,,,14.98,,0.0,,,,,,,0.0,0.0
917,918,600540,新赛股份,4.6,0.0,0.0,50594.0,23488584.0,2.39,4.7,4.59,4.65,4.6,0.76,0.87,-17.34,2.81,2674334016.0,2674334016.0,0.0,0.22,-0.65,0.88
918,919,600512,腾达建设,2.75,0.0,0.0,139873.0,38637249.0,1.82,2.79,2.74,2.76,2.75,0.97,0.87,-18.83,0.75,4396982788.0,4396982788.0,0.36,0.36,-2.14,7.42
919,920,600507,方大特钢,6.1,0.0,0.0,73282.0,44753583.0,0.66,6.12,6.08,6.08,6.1,0.74,0.34,9.82,1.78,14224011860.0,13151296360.0,0.0,0.0,2.69,1.33
